stragety_id,cur_Price,volume,usable_Cash,total_Price,datetime
555665746e955230ea000001,8.250324249999998,0.0,10055.069525,10055.069525,2012-04-12 00:00:00
555665746e955230ea000001,8.2351675,0.0,10055.069525,10055.069525,2012-04-13 00:00:00
555665746e955230ea000001,8.174540499999999,0.0,10055.069525,10055.069525,2012-04-16 00:00:00
555665746e955230ea000001,8.078547749999998,0.0,10055.069525,10055.069525,2012-04-17 00:00:00
555665746e955230ea000001,8.2149585,0.0,10055.069525,10055.069525,2012-04-18 00:00:00
555665746e955230ea000001,8.265480999999998,100.0,9228.521425,10055.069525,2012-04-19 00:00:00
555665746e955230ea000001,8.376630499999997,100.0,9228.521425,10066.184475,2012-04-20 00:00:00
555665746e955230ea000001,8.2957945,100.0,9228.521425,10058.100875,2012-04-23 00:00:00
555665746e955230ea000001,8.467571,100.0,9228.521425,10075.278525000002,2012-04-24 00:00:00
555665746e955230ea000001,8.518093499999999,100.0,9228.521425,10080.330775,2012-04-25 00:00:00
555665746e955230ea000001,8.376630499999997,100.0,9228.521425,10066.184475,2012-04-26 00:00:00
555665746e955230ea000001,8.366525999999999,100.0,9228.521425,10065.174025,2012-04-27 00:00:00
555665746e955230ea000001,8.4776755,100.0,9228.521425,10076.288975000001,2012-05-02 00:00:00
555665746e955230ea000001,8.401891749999999,200.0,8388.332250000001,10068.7106,2012-05-03 00:00:00
555665746e955230ea000001,8.44230975,300.0,7544.101275000001,10076.7942,2012-05-04 00:00:00
555665746e955230ea000001,8.44230975,400.0,6699.8703000000005,10076.7942,2012-05-05 00:00:00
555665746e955230ea000001,8.386735,400.0,6699.8703000000005,10054.5643,2012-05-07 00:00:00
555665746e955230ea000001,8.356421499999998,500.0,5864.228150000001,10042.438900000001,2012-05-08 00:00:00
555665746e955230ea000001,8.164435999999998,400.0,6680.67175,9946.44615,2012-05-09 00:00:00
555665746e955230ea000001,8.149279249999998,300.0,7495.599675,9940.38345,2012-05-10 00:00:00
555665746e955230ea000001,8.0937045,200.0,8304.970125,9923.711025,2012-05-11 00:00:00
555665746e955230ea000001,8.0937045,100.0,9114.340575,9923.711025,2012-05-12 00:00:00
555665746e955230ea000001,8.053286499999999,100.0,9114.340575,9919.669225,2012-05-14 00:00:00
555665746e955230ea000001,8.0937045,100.0,9114.340575,9923.711025,2012-05-15 00:00:00
555665746e955230ea000001,7.962345999999998,0.0,9910.575175,9910.575175,2012-05-16 00:00:00
555665746e955230ea000001,8.053286499999999,0.0,9910.575175,9910.575175,2012-05-17 00:00:00
555665746e955230ea000001,7.942136999999999,0.0,9910.575175,9910.575175,2012-05-18 00:00:00
555665746e955230ea000001,7.967398249999999,0.0,9910.575175,9910.575175,2012-05-21 00:00:00
555665746e955230ea000001,8.06844325,0.0,9910.575175,9910.575175,2012-05-22 00:00:00
555665746e955230ea000001,7.9370847499999995,0.0,9910.575175,9910.575175,2012-05-24 00:00:00
555665746e955230ea000001,7.891614499999998,0.0,9910.575175,9910.575175,2012-05-25 00:00:00
555665746e955230ea000001,7.987607249999999,0.0,9910.575175,9910.575175,2012-05-28 00:00:00
555665746e955230ea000001,8.048234249999998,100.0,9105.75175,9910.575175,2012-05-29 00:00:00
555665746e955230ea000001,8.048234249999998,200.0,8300.928324999999,9910.575174999998,2012-05-30 00:00:00
555665746e955230ea000001,7.926980249999999,100.0,9093.626349999999,9886.324374999998,2012-05-31 00:00:00
555665746e955230ea000001,7.972450499999998,200.0,8296.3813,9890.871399999998,2012-06-01 00:00:00
555665746e955230ea000001,7.780464999999999,200.0,8296.3813,9852.474299999998,2012-06-04 00:00:00
555665746e955230ea000001,7.709733499999999,100.0,9067.35465,9838.328,2012-06-05 00:00:00
555665746e955230ea000001,7.740046999999999,0.0,9841.359349999999,9841.359349999999,2012-06-06 00:00:00
555665746e955230ea000001,7.684472249999999,0.0,9841.359349999999,9841.359349999999,2012-06-07 00:00:00
555665746e955230ea000001,7.482382249999999,0.0,9841.359349999999,9841.359349999999,2012-06-08 00:00:00
555665746e955230ea000001,7.472277749999998,0.0,9841.359349999999,9841.359349999999,2012-06-11 00:00:00
555665746e955230ea000001,7.340919249999999,0.0,9841.359349999999,9841.359349999999,2012-06-12 00:00:00
555665746e955230ea000001,7.497538999999999,0.0,9841.359349999999,9841.359349999999,2012-06-13 00:00:00
555665746e955230ea000001,7.396493999999999,0.0,9841.359349999999,9841.359349999999,2012-06-14 00:00:00
555665746e955230ea000001,7.659210999999999,0.0,9841.359349999999,9841.359349999999,2012-06-15 00:00:00
555665746e955230ea000001,7.684472249999999,0.0,9841.359349999999,9841.359349999999,2012-06-18 00:00:00
555665746e955230ea000001,7.704681249999999,0.0,9841.359349999999,9841.359349999999,2012-06-19 00:00:00
555665746e955230ea000001,7.694576749999999,100.0,9071.901675,9841.359349999999,2012-06-20 00:00:00
555665746e955230ea000001,7.527852499999999,100.0,9071.901675,9824.686924999998,2012-06-21 00:00:00
555665746e955230ea000001,7.527852499999999,0.0,9824.686924999998,9824.686924999998,2012-06-22 00:00:00
555665746e955230ea000001,7.462173249999998,0.0,9824.686924999998,9824.686924999998,2012-06-25 00:00:00
555665746e955230ea000001,7.462173249999998,100.0,9078.469599999999,9824.686924999998,2012-06-26 00:00:00
555665746e955230ea000001,7.507643499999999,200.0,8327.705249999999,9829.233949999998,2012-06-27 00:00:00
555665746e955230ea000001,7.507643499999999,300.0,7576.9409,9829.23395,2012-06-28 00:00:00
555665746e955230ea000001,7.659210999999999,400.0,6811.0198,9874.7042,2012-06-29 00:00:00
555665746e955230ea000001,7.659210999999999,500.0,6045.0987000000005,9874.7042,2012-06-30 00:00:00
555665746e955230ea000001,7.654158749999999,500.0,6045.0987000000005,9872.178075,2012-07-02 00:00:00
555665746e955230ea000001,7.644054249999999,600.0,5280.6932750000005,9867.125825,2012-07-03 00:00:00
555665746e955230ea000001,7.719837999999998,700.0,4508.709475000001,9912.596075,2012-07-04 00:00:00
555665746e955230ea000001,7.674367749999998,800.0,3741.272700000001,9880.766899999999,2012-07-05 00:00:00
555665746e955230ea000001,7.649106499999999,900.0,2976.362050000001,9860.5579,2012-07-06 00:00:00
555665746e955230ea000001,7.649106499999999,1000.0,2211.4514000000013,9860.5579,2012-07-07 00:00:00
555665746e955230ea000001,7.431859749999999,1000.0,2211.4514000000013,9643.311150000001,2012-07-09 00:00:00
555665746e955230ea000001,7.532904749999999,1100.0,1458.1609250000015,9744.356150000001,2012-07-10 00:00:00
555665746e955230ea000001,7.507643499999999,1200.0,707.3965750000017,9716.568775000002,2012-07-11 00:00:00
555665746e955230ea000001,7.517747999999999,1300.0,-44.378224999998224,9728.694175,2012-07-12 00:00:00
555665746e955230ea000001,7.568270499999999,1400.0,-801.2052749999981,9794.373425,2012-07-13 00:00:00
555665746e955230ea000001,7.568270499999999,1500.0,-1558.0323249999979,9794.373425,2012-07-14 00:00:00
555665746e955230ea000001,7.502591249999998,1500.0,-1558.0323249999979,9695.854549999998,2012-07-16 00:00:00
555665746e955230ea000001,7.593531749999999,1600.0,-2317.3854999999976,9832.2653,2012-07-17 00:00:00
555665746e955230ea000001,7.583427249999999,1700.0,-3075.7282249999976,9816.098100000001,2012-07-18 00:00:00
555665746e955230ea000001,7.588479499999998,1800.0,-3834.5761749999974,9824.686924999998,2012-07-19 00:00:00
555665746e955230ea000001,7.502591249999998,1900.0,-4584.835299999997,9670.088075,2012-07-20 00:00:00
555665746e955230ea000001,7.502591249999998,1800.0,-3834.5761749999974,9670.088075,2012-07-21 00:00:00
555665746e955230ea000001,7.482382249999999,1800.0,-3834.5761749999974,9633.711875,2012-07-23 00:00:00
555665746e955230ea000001,7.477329999999999,1900.0,-4582.309174999998,9624.617825000001,2012-07-24 00:00:00
555665746e955230ea000001,7.477329999999999,2000.0,-5330.042174999998,9624.617825000001,2012-07-25 00:00:00
555665746e955230ea000001,7.401546249999999,2100.0,-6070.196799999998,9473.050325,2012-07-26 00:00:00
555665746e955230ea000001,7.452068749999999,2200.0,-6815.403674999998,9579.147574999999,2012-07-27 00:00:00
555665746e955230ea000001,7.452068749999999,2100.0,-6070.196799999998,9579.147574999999,2012-07-28 00:00:00
555665746e955230ea000001,7.502591249999998,2100.0,-6070.196799999998,9685.244824999998,2012-07-30 00:00:00
555665746e955230ea000001,7.628897499999999,2200.0,-6833.086549999998,9950.48795,2012-07-31 00:00:00
555665746e955230ea000001,7.659210999999999,2300.0,-7599.007649999998,10017.17765,2012-08-01 00:00:00
555665746e955230ea000001,7.659210999999999,2400.0,-8364.928749999997,10017.17765,2012-08-02 00:00:00
555665746e955230ea000001,7.654158749999999,2500.0,-9130.344624999998,10005.05225,2012-08-03 00:00:00
555665746e955230ea000001,7.654158749999999,2600.0,-9895.760499999999,10005.052249999999,2012-08-04 00:00:00
555665746e955230ea000001,7.628897499999999,2600.0,-9895.760499999999,9939.372999999998,2012-08-06 00:00:00
555665746e955230ea000001,7.558165999999999,2700.0,-10651.577099999999,9755.471099999999,2012-08-07 00:00:00
